player_id,player_name,club_id,start_date,end_date,manager_id,manager_name,start_value,peak_value,end_value
33829,José Fonte,180,2014-08-17,2016-05-15,50,Ronald Koeman,3500000,5000000,5000000
33829,José Fonte,180,2016-08-13,2017-01-02,11,Claude Puel,6000000,,6000000
646738,Juan Larios,180,2022-09-03,2022-11-06,47,Ralph Hasenhüttl,,7000000,7000000
126737,Juanmi,180,2015-07-30,2016-03-20,50,Ronald Koeman,7000000,7000000,7000000
60583,Jérémy Pied,180,2016-08-13,2017-05-21,11,Claude Puel,3500000,3500000,3500000
60583,Jérémy Pied,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,3500000,2500000,2500000
60583,Jérémy Pied,180,2018-03-18,2018-05-13,32,Mark Hughes,2500000,,2500000
746695,Kamaldeen Sulemana,180,2023-02-18,2023-05-28,52,Rubén Sellés,18000000,22000000,22000000
746695,Kamaldeen Sulemana,180,2023-08-08,2024-02-28,53,Russell Martin,22000000,18000000,16000000
864480,Kamari Doyle,180,2023-03-01,2023-05-28,52,Rubén Sellés,,,
530879,Kayne Ramsay,180,2018-12-22,2021-05-15,47,Ralph Hasenhüttl,,250000,250000
565406,Kazeem Olaigbe,180,2022-01-08,2022-01-08,47,Ralph Hasenhüttl,,,
13640,Kelvin Davis,180,2014-08-17,2016-01-16,50,Ronald Koeman,250000,250000,250000
263236,Kevin Danso,180,2019-08-17,2020-07-26,47,Ralph Hasenhüttl,8000000,7000000,6300000
703577,Kgaogelo Chauke,180,2021-01-04,2022-01-11,47,Ralph Hasenhüttl,,150000,150000
341051,Kyle Walker-Peters,180,2020-02-15,2022-11-06,47,Ralph Hasenhüttl,10000000,25000000,25000000
341051,Kyle Walker-Peters,180,2023-02-18,2023-05-28,52,Rubén Sellés,25000000,,25000000
341051,Kyle Walker-Peters,180,2023-08-08,2024-02-28,53,Russell Martin,25000000,22000000,20000000
744131,Lewis Payne,180,2022-08-23,2022-11-06,47,Ralph Hasenhüttl,,200000,200000
226965,Lloyd Isgrove,180,2014-08-17,2016-05-15,50,Ronald Koeman,,250000,250000
226965,Lloyd Isgrove,180,2016-08-13,2017-01-28,11,Claude Puel,250000,,250000
379807,Lyanco,180,2021-09-11,2022-11-06,47,Ralph Hasenhüttl,5000000,5000000,4000000
379807,Lyanco,180,2023-02-18,2023-05-28,52,Rubén Sellés,4000000,,4000000
4311,Maarten Stekelenburg,180,2015-07-30,2016-05-15,50,Ronald Koeman,1000000,1000000,1000000
112343,Manolo Gabbiadini,180,2017-02-04,2017-05-21,11,Claude Puel,15000000,,15000000
112343,Manolo Gabbiadini,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,15000000,15000000,15000000
112343,Manolo Gabbiadini,180,2018-03-18,2018-12-01,32,Mark Hughes,15000000,12000000,12000000
112343,Manolo Gabbiadini,180,2018-12-08,2018-12-08,47,Ralph Hasenhüttl,12000000,,12000000
339795,Marcus Barnes,180,2019-01-05,2019-01-16,47,Ralph Hasenhüttl,,,
170934,Mario Lemina,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,7500000,15000000,15000000
170934,Mario Lemina,180,2018-03-18,2018-12-01,32,Mark Hughes,15000000,15000000,15000000
170934,Mario Lemina,180,2018-12-08,2019-05-12,47,Ralph Hasenhüttl,15000000,15000000,15000000
54935,Martín Cáceres,180,2017-03-04,2017-05-21,11,Claude Puel,4000000,,4000000
348623,Mason Holgate,180,2024-01-28,2024-01-28,53,Russell Martin,5000000,,5000000
250478,Matt Targett,180,2014-08-17,2016-05-15,50,Ronald Koeman,,3000000,3000000
250478,Matt Targett,180,2016-08-13,2017-05-21,11,Claude Puel,3000000,3000000,3000000
250478,Matt Targett,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,3000000,3000000,3000000
250478,Matt Targett,180,2018-03-18,2018-12-01,32,Mark Hughes,3000000,7000000,7000000
250478,Matt Targett,180,2018-12-08,2019-05-12,47,Ralph Hasenhüttl,7000000,7000000,7000000
81789,Maya Yoshida,180,2014-08-17,2016-05-15,50,Ronald Koeman,4500000,5000000,4000000
81789,Maya Yoshida,180,2016-08-13,2017-05-21,11,Claude Puel,4000000,4000000,4000000
81789,Maya Yoshida,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,5000000,7000000,7000000
81789,Maya Yoshida,180,2018-03-18,2018-12-01,32,Mark Hughes,7000000,7000000,7000000
81789,Maya Yoshida,180,2018-12-08,2020-01-25,47,Ralph Hasenhüttl,7000000,7000000,5000000
444208,Michael Obafemi,180,2018-01-21,2018-03-10,33,Mauricio Pellegrino,,,
444208,Michael Obafemi,180,2018-03-18,2018-12-01,32,Mark Hughes,,,
444208,Michael Obafemi,180,2018-12-08,2021-05-23,47,Ralph Hasenhüttl,,5000000,3500000
119150,Mislav Orsic,180,2023-02-18,2023-04-21,52,Rubén Sellés,10000000,7000000,7000000
186644,Mohamed Elyounoussi,180,2018-08-12,2018-12-01,32,Mark Hughes,8500000,15000000,15000000
186644,Mohamed Elyounoussi,180,2018-12-08,2022-11-06,47,Ralph Hasenhüttl,15000000,15000000,12000000
186644,Mohamed Elyounoussi,180,2023-02-18,2023-05-28,52,Rubén Sellés,12000000,,12000000
563963,Mohammed Salisu,180,2020-12-07,2022-11-06,47,Ralph Hasenhüttl,12000000,18000000,18000000
563963,Mohammed Salisu,180,2023-02-18,2023-03-18,52,Rubén Sellés,18000000,,18000000
56818,Morgan Schneiderlin,180,2014-08-17,2015-04-25,50,Ronald Koeman,20000000,25000000,25000000
215677,Mouez Hassen,180,2017-02-11,2017-05-17,11,Claude Puel,1000000,,1000000
485424,Moussa Djenepo,180,2019-08-10,2022-11-06,47,Ralph Hasenhüttl,12000000,13000000,10000000
485424,Moussa Djenepo,180,2023-02-18,2023-05-13,52,Rubén Sellés,10000000,,10000000
129078,Nathan Redmond,180,2016-08-13,2017-05-21,11,Claude Puel,10000000,12000000,12000000
129078,Nathan Redmond,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,15000000,18000000,18000000
129078,Nathan Redmond,180,2018-03-18,2018-12-01,32,Mark Hughes,18000000,18000000,18000000
129078,Nathan Redmond,180,2018-12-08,2022-08-06,47,Ralph Hasenhüttl,18000000,20000000,18000000
340322,Nathan Tella,180,2020-06-19,2022-05-17,47,Ralph Hasenhüttl,,2000000,2000000
85177,Nathaniel Clyne,180,2014-08-17,2015-05-24,50,Ronald Koeman,7000000,12000000,12000000
356569,Olufela Olomola,180,2016-03-05,2016-05-15,50,Ronald Koeman,,,
356569,Olufela Olomola,180,2016-08-13,2016-10-30,11,Claude Puel,,,
66100,Oriol Romeu,180,2015-08-15,2016-05-15,50,Ronald Koeman,2500000,5000000,5000000
66100,Oriol Romeu,180,2016-08-13,2017-05-21,11,Claude Puel,5000000,7000000,7000000
66100,Oriol Romeu,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,10000000,12000000,12000000
66100,Oriol Romeu,180,2018-03-18,2018-12-01,32,Mark Hughes,12000000,12000000,12000000
66100,Oriol Romeu,180,2018-12-08,2022-08-27,47,Ralph Hasenhüttl,12000000,12000000,5000000
272855,Paul Onuachu,180,2023-02-18,2023-05-21,52,Rubén Sellés,15000000,17000000,17000000
195488,Paulo Gazzaniga,180,2014-08-17,2016-01-09,50,Ronald Koeman,2000000,1500000,1000000
167799,Pierre-Emile Højbjerg,180,2016-08-13,2017-05-21,11,Claude Puel,8000000,8000000,8000000
167799,Pierre-Emile Højbjerg,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,8000000,8000000,8000000
167799,Pierre-Emile Højbjerg,180,2018-03-18,2018-12-01,32,Mark Hughes,8000000,12000000,12000000
167799,Pierre-Emile Højbjerg,180,2018-12-08,2020-07-19,47,Ralph Hasenhüttl,12000000,15000000,12000000
318523,Romain Perraud,180,2021-08-14,2022-11-06,47,Ralph Hasenhüttl,8000000,10000000,10000000
318523,Romain Perraud,180,2023-02-18,2023-04-27,52,Rubén Sellés,10000000,12000000,12000000
628451,Roméo Lavia,180,2022-08-06,2022-11-06,47,Ralph Hasenhüttl,2000000,25000000,25000000
628451,Roméo Lavia,180,2023-02-18,2023-05-28,52,Rubén Sellés,25000000,,25000000
40611,Ryan Bertrand,180,2014-08-17,2016-05-15,50,Ronald Koeman,6000000,12000000,12000000
40611,Ryan Bertrand,180,2016-08-13,2017-05-21,11,Claude Puel,14000000,15000000,15000000
40611,Ryan Bertrand,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,20000000,20000000,20000000
40611,Ryan Bertrand,180,2018-03-18,2018-12-01,32,Mark Hughes,20000000,20000000,20000000
40611,Ryan Bertrand,180,2018-12-08,2021-04-18,47,Ralph Hasenhüttl,20000000,18000000,10000000
807318,Ryan Finnigan,180,2021-01-19,2022-11-06,47,Ralph Hasenhüttl,,150000,150000
146795,Ryan Fraser,180,2024-01-28,2024-01-28,53,Russell Martin,3000000,,3000000
262300,Ryan Manning,180,2024-01-28,2024-02-28,53,Russell Martin,2500000,,2500000
247647,Ryan Seager,180,2014-12-20,2016-01-09,50,Ronald Koeman,,,
200512,Sadio Mané,180,2014-09-27,2016-05-15,50,Ronald Koeman,7500000,20000000,20000000
227183,Sam Gallagher,180,2014-08-17,2016-05-15,50,Ronald Koeman,500000,500000,500000
227183,Sam Gallagher,180,2016-08-13,2017-05-21,11,Claude Puel,500000,1000000,1000000
227183,Sam Gallagher,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,2500000,3000000,3000000
227183,Sam Gallagher,180,2018-03-18,2018-12-01,32,Mark Hughes,3000000,,3000000
227183,Sam Gallagher,180,2018-12-08,2019-04-05,47,Ralph Hasenhüttl,3000000,3000000,3000000
226968,Sam McQueen,180,2014-08-17,2016-05-15,50,Ronald Koeman,,,
226968,Sam McQueen,180,2016-08-13,2017-05-21,11,Claude Puel,250000,750000,750000
226968,Sam McQueen,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,750000,750000,750000
226968,Sam McQueen,180,2018-03-18,2018-05-13,32,Mark Hughes,750000,,750000
933900,Samuel Amo-Ameyaw,180,2023-05-28,2023-05-28,52,Rubén Sellés,,,
933900,Samuel Amo-Ameyaw,180,2023-08-08,2024-02-28,53,Russell Martin,,300000,300000
680806,Samuel Edozie,180,2022-09-03,2022-11-06,47,Ralph Hasenhüttl,800000,7000000,7000000
680806,Samuel Edozie,180,2023-02-18,2023-05-28,52,Rubén Sellés,7000000,,7000000
680806,Samuel Edozie,180,2023-08-08,2024-02-28,53,Russell Martin,8000000,8000000,8000000
144779,Saphir Taïder,180,2014-08-17,2014-08-23,50,Ronald Koeman,8000000,,8000000
37304,Shane Long,180,2014-08-17,2016-05-15,50,Ronald Koeman,6000000,10000000,10000000
37304,Shane Long,180,2016-08-13,2017-05-21,11,Claude Puel,10000000,10000000,10000000
37304,Shane Long,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,9000000,8000000,8000000
37304,Shane Long,180,2018-03-18,2018-12-01,32,Mark Hughes,8000000,7000000,7000000
37304,Shane Long,180,2018-12-08,2022-05-22,47,Ralph Hasenhüttl,7000000,7000000,800000
747951,Shea Charles,180,2024-01-28,2024-02-28,53,Russell Martin,10000000,,10000000
232271,Sofiane Boufal,180,2016-10-20,2017-05-21,11,Claude Puel,13000000,15000000,15000000
232271,Sofiane Boufal,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,15000000,15000000,15000000
232271,Sofiane Boufal,180,2018-03-18,2018-12-01,32,Mark Hughes,15000000,12000000,12000000
232271,Sofiane Boufal,180,2018-12-08,2020-06-19,47,Ralph Hasenhüttl,12000000,12000000,8000000
121280,Steven Caulker,180,2015-08-06,2015-12-28,50,Ronald Koeman,7500000,7500000,7500000
28973,Steven Davis,180,2014-08-17,2016-05-15,50,Ronald Koeman,5500000,5500000,5500000
28973,Steven Davis,180,2016-08-13,2017-05-21,11,Claude Puel,6000000,6000000,6000000
28973,Steven Davis,180,2017-08-12,2018-03-10,33,Mauricio Pellegrino,6000000,6000000,6000000
28973,Steven Davis,180,2018-03-18,2018-12-01,32,Mark Hughes,6000000,4000000,4000000
28973,Steven Davis,180,2018-12-08,2018-12-16,47,Ralph Hasenhüttl,4000000,,4000000
130765,Stuart Armstrong,180,2018-08-12,2018-12-01,32,Mark Hughes,2000000,7000000,7000000
130765,Stuart Armstrong,180,2018-12-08,2022-11-06,47,Ralph Hasenhüttl,7000000,8000000,6000000
130765,Stuart Armstrong,180,2023-02-18,2023-05-28,52,Rubén Sellés,6000000,,6000000
130765,Stuart Armstrong,180,2023-08-08,2024-02-06,53,Russell Martin,4500000,3000000,3000000
3190,Stuart Taylor,180,2016-10-30,2017-05-21,11,Claude Puel,250000,250000,250000
3190,Stuart Taylor,180,2017-08-12,2017-08-12,33,Mauricio Pellegrino,250000,,250000
557612,Sékou Mara,180,2022-08-13,2022-11-06,47,Ralph Hasenhüttl,3000000,12000000,12000000
557612,Sékou Mara,180,2023-02-18,2023-05-28,52,Rubén Sellés,12000000,,12000000
557612,Sékou Mara,180,2023-08-08,2024-02-28,53,Russell Martin,10000000,8000000,7000000
165793,Takumi Minamino,180,2021-02-06,2021-05-23,47,Ralph Hasenhüttl,10000000,12000000,12000000
503977,Taylor Harwood-Bellis,180,2024-01-28,2024-02-28,53,Russell Martin,22000000,,22000000
33713,Theo Walcott,180,2020-10-17,2022-11-06,47,Ralph Hasenhüttl,10000000,6000000,1800000
33713,Theo Walcott,180,2023-02-18,2023-05-28,52,Rubén Sellés,1800000,,1800000
746554,Thierry Small,180,2021-12-28,2022-02-05,47,Ralph Hasenhüttl,100000,,100000
503981,Tino Livramento,180,2021-08-14,2022-11-06,47,Ralph Hasenhüttl,5000000,25000000,25000000
503981,Tino Livramento,180,2023-02-18,2023-05-28,52,Rubén Sellés,25000000,,25000000
42710,Toby Alderweireld,180,2014-09-13,2015-05-24,50,Ronald Koeman,10000000,11000000,11000000
866655,Tyler Dibling,180,2022-05-07,2022-11-06,47,Ralph Hasenhüttl,,,
866655,Tyler Dibling,180,2023-02-18,2023-05-28,52,Rubén Sellés,,,
866655,Tyler Dibling,180,2023-08-08,2024-02-28,53,Russell Martin,,,
404586,Tyreke Johnson,180,2018-12-16,2019-01-16,47,Ralph Hasenhüttl,,,
77760,Victor Wanyama,180,2014-08-17,2016-05-15,50,Ronald Koeman,14000000,15000000,15000000
139208,Virgil van Dijk,180,2015-09-12,2016-05-15,50,Ronald Koeman,5000000,12000000,12000000
139208,Virgil van Dijk,180,2016-08-13,2017-05-21,11,Claude Puel,12000000,25000000,25000000
139208,Virgil van Dijk,180,2017-08-12,2017-12-16,33,Mauricio Pellegrino,30000000,,30000000
253765,Wesley Hoedt,180,2017-08-26,2018-03-10,33,Mauricio Pellegrino,7500000,15000000,15000000
253765,Wesley Hoedt,180,2018-03-18,2018-12-01,32,Mark Hughes,15000000,15000000,15000000
253765,Wesley Hoedt,180,2018-12-08,2018-12-16,47,Ralph Hasenhüttl,15000000,,15000000
504856,Will Ferry,180,2020-07-05,2021-05-23,47,Ralph Hasenhüttl,,,
444211,Will Smallbone,180,2019-12-28,2022-11-06,47,Ralph Hasenhüttl,,3000000,2200000
444211,Will Smallbone,180,2023-02-18,2023-05-28,52,Rubén Sellés,2200000,,2200000
444211,Will Smallbone,180,2023-08-08,2024-02-28,53,Russell Martin,3500000,3500000,3500000
19948,Willy Caballero,180,2021-12-11,2022-11-06,47,Ralph Hasenhüttl,250000,250000,200000
19948,Willy Caballero,180,2023-02-18,2023-03-15,52,Rubén Sellés,200000,,200000
406008,Yan Valery,180,2018-12-01,2018-12-01,32,Mark Hughes,,,
406008,Yan Valery,180,2018-12-08,2022-08-30,47,Ralph Hasenhüttl,,7000000,2500000
466802,Adrián Bernabé,281,2020-08-07,2021-02-10,44,Pep Guardiola,2300000,,2300000
261504,Aleix García,281,2016-02-06,2016-05-15,30,Manuel Pellegrini,,,
261504,Aleix García,281,2016-08-13,2017-04-30,44,Pep Guardiola,,,
46156,Aleksandar Kolarov,281,2013-08-19,2016-05-15,30,Manuel Pellegrini,11000000,12000000,11000000
46156,Aleksandar Kolarov,281,2016-08-13,2017-05-21,44,Pep Guardiola,11000000,11000000,11000000
609887,Alex Robertson,281,2022-12-22,2023-05-28,44,Pep Guardiola,50000,,50000
277179,Angeliño,281,2014-12-03,2016-05-15,30,Manuel Pellegrini,,,
277179,Angeliño,281,2016-08-13,2020-01-26,44,Pep Guardiola,,16000000,16000000
201574,Angus Gunn,281,2016-08-24,2017-05-21,44,Pep Guardiola,,250000,250000
371021,Arijanet Muric,281,2018-08-25,2019-05-18,44,Pep Guardiola,,1000000,1000000
176553,Aymeric Laporte,281,2018-01-31,2023-06-10,44,Pep Guardiola,25000000,75000000,30000000
26764,Bacary Sagna,281,2014-08-25,2016-05-15,30,Manuel Pellegrini,10000000,7000000,7000000
26764,Bacary Sagna,281,2016-08-13,2017-05-21,44,Pep Guardiola,8000000,5000000,5000000
568007,Ben Knight,281,2021-08-07,2023-05-28,44,Pep Guardiola,,300000,300000
157495,Benjamin Mendy,281,2017-08-26,2021-08-21,44,Pep Guardiola,30000000,45000000,20000000
241641,Bernardo Silva,281,2017-08-12,2024-03-16,44,Pep Guardiola,40000000,100000000,80000000
229695,Bersant Celina,281,2015-01-04,2016-02-21,30,Manuel Pellegrini,,,
314678,Brahim Díaz,281,2017-11-21,2018-12-12,44,Pep Guardiola,,5000000,5000000
214927,Brandon Barker,281,2015-09-26,2016-02-21,30,Manuel Pellegrini,,,
115507,Bruno Zuculini,281,2014-08-10,2014-08-10,30,Manuel Pellegrini,4000000,,4000000
581669,CJ Egan-Riley,281,2021-12-07,2022-05-15,44,Pep Guardiola,500000,,500000
277723,Cameron Humphreys,281,2015-12-05,2016-05-15,30,Manuel Pellegrini,,,
277723,Cameron Humphreys,281,2016-08-13,2019-03-12,44,Pep Guardiola,,,
621997,Cieran Slicker,281,2021-09-15,2022-03-09,44,Pep Guardiola,,,
40423,Claudio Bravo,281,2016-09-10,2020-08-15,44,Pep Guardiola,15000000,12000000,1200000
395239,Claudio Gomes,281,2018-08-05,2022-08-31,44,Pep Guardiola,,1000000,1000000
568177,Cole Palmer,281,2020-06-25,2023-06-10,44,Pep Guardiola,,15000000,15000000
47659,Costel Pantilimon,281,2013-08-19,2014-05-11,30,Manuel Pellegrini,2500000,2500000,2500000
145707,Danilo,281,2017-08-12,2019-05-18,44,Pep Guardiola,16000000,20000000,20000000
272624,David Faupala,281,2016-02-21,2016-02-21,30,Manuel Pellegrini,,,
35518,David Silva,281,2013-08-19,2016-05-15,30,Manuel Pellegrini,40000000,40000000,38000000
35518,David Silva,281,2016-08-13,2020-08-15,44,Pep Guardiola,33000000,30000000,12000000
88262,Dedryck Boyata,281,2013-09-14,2015-05-03,30,Manuel Pellegrini,1750000,1500000,1000000
380913,Demeaco Duhaney,281,2017-12-06,2017-12-06,44,Pep Guardiola,,,
238223,Ederson,281,2017-08-12,2024-03-10,44,Pep Guardiola,22000000,70000000,40000000
28396,Edin Dzeko,281,2013-08-19,2015-05-24,30,Manuel Pellegrini,27000000,27000000,24000000
90681,Eliaquim Mangala,281,2014-09-13,2016-05-15,30,Manuel Pellegrini,28000000,35000000,26000000
90681,Eliaquim Mangala,281,2016-08-13,2018-01-28,44,Pep Guardiola,23000000,15000000,15000000
121474,Emyr Huws,281,2013-11-27,2014-01-15,30,Manuel Pellegrini,,,
466794,Eric García,281,2019-03-16,2021-05-29,44,Pep Guardiola,,20000000,20000000
418560,Erling Haaland,281,2022-07-30,2024-03-16,44,Pep Guardiola,150000000,180000000,180000000
50362,Fabian Delph,281,2015-08-23,2016-05-15,30,Manuel Pellegrini,10000000,10000000,10000000
50362,Fabian Delph,281,2016-08-13,2019-04-09,44,Pep Guardiola,10000000,15000000,15000000
406640,Felix Nmecha,281,2018-12-12,2021-01-10,44,Pep Guardiola,,500000,450000
26267,Fernandinho,281,2013-08-19,2016-05-15,30,Manuel Pellegrini,32000000,32000000,28000000
26267,Fernandinho,281,2016-08-13,2022-05-22,44,Pep Guardiola,28000000,25000000,2000000
51174,Fernando,281,2014-08-10,2016-05-15,30,Manuel Pellegrini,17500000,16000000,16000000
51174,Fernando,281,2016-08-13,2017-05-16,44,Pep Guardiola,16000000,13000000,13000000
398184,Ferran Torres,281,2020-09-21,2021-10-03,44,Pep Guardiola,45000000,50000000,50000000
3163,Frank Lampard,281,2014-09-13,2015-05-24,30,Manuel Pellegrini,1500000,1000000,1000000
363205,Gabriel Jesus,281,2017-01-21,2022-05-22,44,Pep Guardiola,16000000,80000000,50000000
7449,Gaël Clichy,281,2013-08-19,2016-05-15,30,Manuel Pellegrini,16000000,13000000,9000000
7449,Gaël Clichy,281,2016-08-13,2017-05-21,44,Pep Guardiola,9000000,8000000,8000000
181498,George Evans,281,2015-09-26,2015-09-30,30,Manuel Pellegrini,,,
201570,George Glendon,281,2014-11-25,2015-10-21,30,Manuel Pellegrini,,,
203460,Jack Grealish,281,2021-08-07,2024-03-16,44,Pep Guardiola,65000000,100000000,65000000
57079,Jack Rodwell,281,2013-08-19,2014-04-16,30,Manuel Pellegrini,15000000,12000000,12000000
983702,Jacob Wright,281,2024-02-10,2024-03-06,44,Pep Guardiola,,,
210202,James Horsfield,281,2015-12-29,2016-01-09,30,Manuel Pellegrini,,,
583199,James McAtee,281,2021-09-28,2022-05-22,44,Pep Guardiola,,3000000,3000000
3333,James Milner,281,2013-08-19,2015-05-24,30,Manuel Pellegrini,18000000,15000000,14000000
566799,James Trafford,281,2020-10-31,2021-04-28,44,Pep Guardiola,,,
277114,Jason Denayer,281,2015-08-10,2015-08-23,30,Manuel Pellegrini,3000000,,3000000
36350,Javi García,281,2013-08-19,2014-05-11,30,Manuel Pellegrini,19000000,16000000,16000000
15956,Jesús Navas,281,2013-08-19,2016-05-15,30,Manuel Pellegrini,20000000,20000000,20000000
15956,Jesús Navas,281,2016-08-13,2017-05-21,44,Pep Guardiola,20000000,15000000,15000000
40204,Joe Hart,281,2013-08-19,2016-05-15,30,Manuel Pellegrini,24000000,16000000,16000000
40204,Joe Hart,281,2016-08-13,2016-08-28,44,Pep Guardiola,17000000,,17000000
98596,John Guidetti,281,2013-11-24,2013-12-21,30,Manuel Pellegrini,6000000,,6000000
186590,John Stones,281,2016-08-13,2024-03-16,44,Pep Guardiola,28000000,60000000,38000000
4241,Joleon Lescott,281,2013-08-19,2014-05-11,30,Manuel Pellegrini,9000000,7000000,7000000
576121,Josh Wilson-Esbrand,281,2021-09-18,2022-11-02,44,Pep Guardiola,,400000,400000
475959,Josko Gvardiol,281,2024-01-26,2024-03-16,44,Pep Guardiola,80000000,75000000,75000000
195605,José Pozo,281,2014-09-27,2015-04-19,30,Manuel Pellegrini,,500000,500000
182712,João Cancelo,281,2019-08-10,2023-01-27,44,Pep Guardiola,55000000,70000000,70000000
576024,Julián Álvarez,281,2022-07-30,2024-03-16,44,Pep Guardiola,23000000,90000000,90000000
486049,Jérémy Doku,281,2024-01-26,2024-03-16,44,Pep Guardiola,65000000,,65000000
351749,Kalvin Phillips,281,2022-07-30,2023-06-10,44,Pep Guardiola,50000000,45000000,35000000
182579,Karim Rekik,281,2014-08-10,2014-08-10,30,Manuel Pellegrini,2500000,,2500000
668265,Kayky,281,2021-12-26,2022-03-09,44,Pep Guardiola,14000000,,14000000
295330,Kelechi Iheanacho,281,2015-08-10,2016-05-15,30,Manuel Pellegrini,100000,5000000,5000000
295330,Kelechi Iheanacho,281,2016-08-13,2017-05-21,44,Pep Guardiola,7000000,10000000,10000000
88755,Kevin De Bruyne,281,2015-09-12,2016-05-15,30,Manuel Pellegrini,45000000,60000000,60000000
88755,Kevin De Bruyne,281,2016-08-13,2024-03-10,44,Pep Guardiola,60000000,150000000,60000000
95424,Kyle Walker,281,2017-08-12,2024-03-16,44,Pep Guardiola,30000000,50000000,13000000
192565,Leroy Sané,281,2016-09-10,2020-06-28,44,Pep Guardiola,30000000,100000000,80000000
610849,Liam Delap,281,2020-09-21,2022-08-13,44,Pep Guardiola,,1500000,1500000
314288,Lukas Nmecha,281,2018-02-10,2018-05-09,44,Pep Guardiola,,,
609883,Luke Mbete,281,2021-01-03,2022-08-21,44,Pep Guardiola,,600000,600000
895074,Mahamadou Susoho,281,2024-01-26,2024-03-06,44,Pep Guardiola,1500000,,1500000
277118,Manu García,281,2015-09-12,2016-03-20,30,Manuel Pellegrini,,,
284730,Manuel Akanji,281,2022-09-06,2024-03-16,44,Pep Guardiola,30000000,42000000,42000000
2963,Martín Demichelis,281,2013-10-27,2016-05-15,30,Manuel Pellegrini,3000000,2500000,2000000
51471,Mateo Kovacic,281,2024-01-26,2024-03-16,44,Pep Guardiola,38000000,30000000,30000000
601883,Matheus Nunes,281,2024-01-26,2024-03-16,44,Pep Guardiola,55000000,50000000,50000000
143559,Matija Nastasic,281,2013-08-25,2014-08-10,30,Manuel Pellegrini,21000000,21000000,21000000
652797,Micah Hamilton,281,2024-03-06,2024-03-06,44,Pep Guardiola,2000000,,2000000
32617,Micah Richards,281,2013-09-22,2014-08-10,30,Manuel Pellegrini,16000000,12000000,12000000
668547,Máximo Perrone,281,2023-02-05,2023-06-10,44,Pep Guardiola,8500000,10000000,10000000
177476,Nathan Aké,281,2020-09-21,2024-03-16,44,Pep Guardiola,28000000,42000000,40000000
743413,Nico O'Reilly,281,2023-05-24,2023-05-24,44,Pep Guardiola,,,
54781,Nicolás Otamendi,281,2015-09-12,2016-05-15,30,Manuel Pellegrini,25000000,32000000,32000000
54781,Nicolás Otamendi,281,2016-08-13,2020-09-21,44,Pep Guardiola,32000000,35000000,14500000
70934,Nolito,281,2016-08-13,2017-05-13,44,Pep Guardiola,18000000,18000000,18000000
203853,Oleksandr Zinchenko,281,2017-09-30,2022-05-22,44,Pep Guardiola,4500000,30000000,25000000
661207,Oscar Bobb,281,2022-01-07,2024-03-16,44,Pep Guardiola,,25000000,25000000
251876,Pablo Maffeo,281,2015-08-29,2016-05-15,30,Manuel Pellegrini,,100000,100000
251876,Pablo Maffeo,281,2016-08-13,2016-12-06,44,Pep Guardiola,100000,200000,200000
20007,Pablo Zabaleta,281,2013-08-19,2016-05-15,30,Manuel Pellegrini,18000000,19000000,14000000
20007,Pablo Zabaleta,281,2016-08-13,2017-05-16,44,Pep Guardiola,10000000,8000000,8000000
225452,Patrick Roberts,281,2015-08-29,2015-12-12,30,Manuel Pellegrini,2500000,5000000,5000000
406635,Phil Foden,281,2016-12-06,2024-03-16,44,Pep Guardiola,,130000000,130000000
340460,Philippe Sandler,281,2019-01-06,2021-08-07,44,Pep Guardiola,2500000,4500000,2500000
134425,Raheem Sterling,281,2015-08-10,2016-05-15,30,Manuel Pellegrini,40000000,50000000,50000000
134425,Raheem Sterling,281,2016-08-13,2022-05-22,44,Pep Guardiola,45000000,160000000,85000000
3120,Richard Wright,281,2015-11-28,2016-04-02,30,Manuel Pellegrini,250000,250000,250000
701057,Rico Lewis,281,2022-08-07,2024-03-16,44,Pep Guardiola,,38000000,38000000
171424,Riyad Mahrez,281,2018-08-05,2023-06-10,44,Pep Guardiola,50000000,60000000,30000000
357565,Rodri,281,2019-08-04,2024-03-16,44,Pep Guardiola,80000000,110000000,110000000
628451,Roméo Lavia,281,2021-09-15,2022-05-15,44,Pep Guardiola,,1000000,1000000
174694,Rony Lopes,281,2014-01-04,2014-02-08,30,Manuel Pellegrini,,,
258004,Rúben Dias,281,2020-10-03,2024-03-16,44,Pep Guardiola,35000000,80000000,80000000
18935,Samir Nasri,281,2013-08-19,2016-05-15,30,Manuel Pellegrini,19000000,23000000,21000000
18935,Samir Nasri,281,2016-08-13,2016-08-28,44,Pep Guardiola,15000000,,15000000
680806,Samuel Edozie,281,2021-08-07,2022-04-13,44,Pep Guardiola,,500000,500000
